Frame Number,Timecode,delta_hue,delta_lum,delta_hsv_avg,delta_sat
1,00:00:00.033,45.2036111111,9.19546296296,18.9556995885,2.46802469136
2,00:00:00.066,16.8679320988,6.61540123457,8.66387860082,2.50830246914
3,00:00:00.100,0.145154320988,0.0384567901235,0.0694855967078,0.0248456790123
4,00:00:00.133,12.0193209877,7.86320987654,7.43038065844,2.40861111111
5,00:00:00.166,0.135185185185,0.0475617283951,0.0734362139918,0.0375617283951
6,00:00:00.200,12.8014197531,8.91033950617,8.21153292181,2.92283950617
7,00:00:00.233,12.4289506173,10.0091049383,8.52505144033,3.13709876543
8,00:00:00.266,11.4508950617,10.2694753086,8.32624485597,3.25836419753
9,00:00:00.300,11.705,11.0516358025,8.79233539095,3.62037037037
10,00:00:00.333,10.979691358,10.9632407407,8.7308744856,4.24969135802
11,00:00:00.367,10.7940123457,10.9066975309,8.6141563786,4.14175925926
12,00:00:00.400,12.1714814815,10.570617284,9.02068930041,4.3199691358
13,00:00:00.433,9.5162962963,10.0377160494,7.83093621399,3.9387962963
14,00:00:00.467,7.37817901235,8.60077160494,6.4958127572,3.50848765432
15,00:00:00.500,5.45904320988,7.22595679012,5.30969135802,3.24407407407
16,00:00:00.533,4.17274691358,5.76459876543,4.2533744856,2.82277777778
17,00:00:00.567,0.312839506173,0.290401234568,0.27950617284,0.235277777778
18,00:00:00.600,0.30450617284,0.201080246914,0.24616255144,0.232901234568
19,00:00:00.633,1.11037037037,0.745308641975,0.868981481481,0.751265432099
20,00:00:00.667,0.543765432099,0.249135802469,0.361975308642,0.293024691358
21,00:00:00.700,4.48179012346,1.5337037037,2.44989711934,1.33419753086
22,00:00:00.734,0.568734567901,0.16024691358,0.305360082305,0.187098765432
23,00:00:00.767,2.12240740741,1.54283950617,1.58897119342,1.10166666667
24,00:00:00.800,2.46858024691,1.20712962963,1.5774691358,1.05669753086
25,00:00:00.834,0.553425925926,0.252901234568,0.30462962963,0.107561728395
26,00:00:00.867,0.672407407407,0.735185185185,0.618775720165,0.448734567901
27,00:00:00.900,1.13080246914,0.425648148148,0.632932098765,0.342345679012
28,00:00:00.934,0.45762345679,0.360833333333,0.369104938272,0.288858024691
