Frame Number,Timecode,delta_hue,delta_lum,delta_hsv_avg,delta_sat
1,00:00:00.033,1.92595679012,0.588580246914,0.866193415638,0.0840432098765
2,00:00:00.066,6.65197530864,1.10969135802,2.8096090535,0.667160493827
3,00:00:00.100,0.157407407407,0.025987654321,0.0776028806584,0.0494135802469
4,00:00:00.133,2.8275,1.30592592593,1.63413580247,0.768981481481
5,00:00:00.166,0.0675,0.0204938271605,0.0329423868313,0.0108333333333
6,00:00:00.200,2.46410493827,1.67583333333,1.71114197531,0.993487654321
7,00:00:00.233,1.91219135802,1.76040123457,1.53365226337,0.928364197531
8,00:00:00.266,2.01694444444,2.05790123457,1.7025,1.03265432099
9,00:00:00.300,1.96070987654,2.09206790123,1.70397119342,1.05913580247
10,00:00:00.333,2.49851851852,2.06978395062,1.91948559671,1.19015432099
11,00:00:00.367,2.21083333333,2.1749691358,1.84840534979,1.15941358025
12,00:00:00.400,2.74040123457,2.07515432099,2.05268518519,1.3425
13,00:00:00.433,3.25660493827,2.46703703704,2.49061728395,1.74820987654
14,00:00:00.467,2.90537037037,1.91728395062,2.17348765432,1.69780864198
15,00:00:00.500,3.0625617284,2.0349382716,2.33673868313,1.91271604938
16,00:00:00.533,2.24697530864,1.36469135802,1.72297325103,1.55725308642
17,00:00:00.567,1.80024691358,1.23179012346,1.53273662551,1.56617283951
18,00:00:00.600,0.871450617284,0.398950617284,0.603353909465,0.539660493827
19,00:00:00.633,0.417160493827,0.210555555556,0.311059670782,0.305462962963
20,00:00:00.667,0.965956790123,0.628641975309,0.742767489712,0.633703703704
21,00:00:00.700,0.173209876543,0.0849691358025,0.126481481481,0.121265432099
22,00:00:00.734,1.01435185185,0.834104938272,0.868765432099,0.757839506173
23,00:00:00.767,0.576543209877,0.138858024691,0.326810699588,0.265030864198
24,00:00:00.800,1.23188271605,0.696635802469,0.875730452675,0.698672839506
25,00:00:00.834,0.531296296296,0.456574074074,0.458816872428,0.388580246914
26,00:00:00.867,0.169043209877,0.0505864197531,0.0981481481481,0.0748148148148
27,00:00:00.900,0.41049382716,0.456728395062,0.403631687243,0.343672839506
28,00:00:00.934,0.768827160494,0.0856172839506,0.346800411523,0.185956790123
29,00:00:00.967,0.382160493827,0.367283950617,0.34133744856,0.274567901235
30,00:00:01.001,0.175864197531,0.0507716049383,0.10146090535,0.0777469135802
31,00:00:01.034,0.226790123457,0.391388888889,0.298271604938,0.276635802469
32,00:00:01.067,0.0478395061728,0.0166666666667,0.0299176954733,0.0252469135802
33,00:00:01.101,0.546111111111,0.339012345679,0.40378600823,0.326234567901
34,00:00:01.134,0.148765432099,0.0367592592593,0.0812757201646,0.0583024691358
