Frame Number,Timecode,delta_hue,delta_lum,delta_hsv_avg,delta_sat
1,00:00:00.033,6.30407407407,2.05765432099,3.09842592593,0.933549382716
2,00:00:00.066,4.68685185185,1.88296296296,2.56865226337,1.13614197531
3,00:00:00.100,0.120648148148,0.0237962962963,0.0588065843621,0.031975308642
4,00:00:00.133,3.74882716049,2.07839506173,2.26833333333,0.977777777778
5,00:00:00.166,0.0486111111111,0.019537037037,0.029804526749,0.0212654320988
6,00:00:00.200,3.53666666667,2.30885802469,2.31396090535,1.09635802469
7,00:00:00.233,3.15108024691,2.47407407407,2.25933127572,1.15283950617
8,00:00:00.266,2.73234567901,2.41990740741,2.18197530864,1.39367283951
9,00:00:00.300,3.70641975309,2.79641975309,2.80223251029,1.90385802469
10,00:00:00.333,3.31734567901,1.98342592593,2.34140946502,1.72345679012
11,00:00:00.367,2.10324074074,2.11450617284,2.01816872428,1.83675925926
12,00:00:00.400,1.6575308642,1.41814814815,1.63534979424,1.83037037037
13,00:00:00.433,1.59975308642,1.43740740741,1.72752057613,2.14540123457
14,00:00:00.467,0.874845679012,0.296820987654,0.54554526749,0.464969135802
15,00:00:00.500,0.802592592593,0.127777777778,0.410113168724,0.299969135802
16,00:00:00.533,1.05780864198,0.471666666667,0.720617283951,0.63237654321
17,00:00:00.567,0.579907407407,0.106975308642,0.314115226337,0.255462962963
18,00:00:00.600,0.901635802469,0.517839506173,0.677808641975,0.613950617284
19,00:00:00.633,0.063950617284,0.0287037037037,0.0457407407407,0.0445679012346
20,00:00:00.667,1.26790123457,0.572839506173,0.854547325103,0.722901234568
21,00:00:00.700,0.0569444444444,0.0195061728395,0.041378600823,0.0476851851852
22,00:00:00.734,0.938734567901,0.475617283951,0.68054526749,0.627283950617
23,00:00:00.767,0.285339506173,0.0415432098765,0.138395061728,0.0883024691358
24,00:00:00.800,0.932438271605,0.455308641975,0.656296296296,0.581141975309
25,00:00:00.834,1.19685185185,0.625524691358,0.840781893004,0.699969135802
26,00:00:00.867,0.14537037037,0.0455555555556,0.0895061728395,0.0775925925926
27,00:00:00.900,1.54543209877,0.704382716049,1.0271090535,0.831512345679
28,00:00:00.934,0.175895061728,0.0356481481481,0.0911728395062,0.061975308642
29,00:00:00.967,1.17638888889,0.806882716049,0.936069958848,0.824938271605
30,00:00:01.001,0.137222222222,0.0192592592593,0.0640534979424,0.0356790123457
31,00:00:01.034,0.99549382716,0.756327160494,0.840586419753,0.769938271605
32,00:00:01.067,0.0601851851852,0.0217901234568,0.0423971193416,0.0452160493827
33,00:00:01.101,0.943302469136,0.692901234568,0.768251028807,0.668549382716
34,00:00:01.134,0.0691358024691,0.0237654320988,0.045133744856,0.0425
35,00:00:01.167,0.980462962963,0.699845679012,0.78841563786,0.684938271605
36,00:00:01.201,0.743425925926,0.124413580247,0.377469135802,0.264567901235
37,00:00:01.234,0.950833333333,0.583611111111,0.723343621399,0.635586419753
38,00:00:01.267,0.0393209876543,0.0277777777778,0.0346193415638,0.0367592592593
39,00:00:01.301,0.658086419753,0.438240740741,0.520473251029,0.465092592593
40,00:00:01.334,0.0951851851852,0.0291358024691,0.0537345679012,0.0368827160494
41,00:00:01.368,0.582962962963,0.329074074074,0.434927983539,0.39274691358
42,00:00:01.401,0.055987654321,0.00799382716049,0.025329218107,0.0120061728395
43,00:00:01.434,0.429166666667,0.340462962963,0.3725,0.34787037037
44,00:00:01.468,0.0336111111111,0.0210185185185,0.030987654321,0.0383333333333
45,00:00:01.501,0.364351851852,0.280555555556,0.309320987654,0.283055555556
46,00:00:01.534,0.0912654320988,0.0489197530864,0.0742283950617,0.0825
47,00:00:01.568,0.314104938272,0.180709876543,0.233076131687,0.204413580247
48,00:00:01.601,0.122592592593,0.0467901234568,0.0897942386831,0.1
49,00:00:01.634,0.726080246914,0.451419753086,0.56383744856,0.514012345679
50,00:00:01.668,0.0606172839506,0.0266358024691,0.050987654321,0.0657098765432
51,00:00:01.701,0.636419753086,0.478364197531,0.532561728395,0.482901234568
52,00:00:01.735,0.0919135802469,0.032962962963,0.0618827160494,0.0607716049383
53,00:00:01.768,0.417962962963,0.321697530864,0.368919753086,0.367098765432
54,00:00:01.801,0.607469135802,0.431697530864,0.520308641975,0.521759259259
55,00:00:01.835,0.038024691358,0.0293209876543,0.0433127572016,0.0625925925926
56,00:00:01.868,0.519845679012,0.391419753086,0.457119341564,0.460092592593
57,00:00:01.901,0.0200308641975,0.0241049382716,0.0278189300412,0.0393209876543
58,00:00:01.935,0.407777777778,0.372654320988,0.428436213992,0.50487654321
59,00:00:01.968,0.0211419753086,0.0134259259259,0.0186419753086,0.0213580246914
60,00:00:02.002,0.627808641975,0.495895061728,0.571728395062,0.591481481481
61,00:00:02.035,0.0374691358025,0.0131172839506,0.0241152263374,0.0217592592593
62,00:00:02.068,0.876697530864,0.766018518519,0.802829218107,0.765771604938
63,00:00:02.102,0.018549382716,0.0134259259259,0.016450617284,0.0173765432099
64,00:00:02.135,0.908302469136,0.791327160494,0.810298353909,0.731265432099
65,00:00:02.168,0.0372222222222,0.00854938271605,0.020987654321,0.0171913580247
66,00:00:02.202,0.688827160494,0.664351851852,0.682510288066,0.694351851852
67,00:00:02.235,0.0685185185185,0.0145679012346,0.0384979423868,0.0324074074074
68,00:00:02.268,0.713888888889,0.728858024691,0.736975308642,0.768179012346
69,00:00:02.302,0.134938271605,0.032037037037,0.0825925925926,0.0808024691358
70,00:00:02.335,0.62225308642,0.641111111111,0.647016460905,0.677685185185
71,00:00:02.369,0.235864197531,0.0825308641975,0.158004115226,0.155617283951
72,00:00:02.402,0.434722222222,0.391481481481,0.413209876543,0.413425925926
73,00:00:02.435,0.0747222222222,0.0170987654321,0.0450514403292,0.0433333333333
74,00:00:02.469,0.677592592593,0.645308641975,0.654032921811,0.639197530864
75,00:00:02.502,0.0173148148148,0.0111419753086,0.0176234567901,0.0244135802469
76,00:00:02.535,0.789197530864,0.775030864198,0.759063786008,0.712962962963
77,00:00:02.569,0.0312037037037,0.0181790123457,0.0295473251029,0.0392592592593
78,00:00:02.602,0.778518518519,0.62287037037,0.67183127572,0.614104938272
79,00:00:02.635,0.0274691358025,0.0138580246914,0.0209053497942,0.0213888888889
80,00:00:02.669,0.653117283951,0.491265432099,0.546728395062,0.495802469136
81,00:00:02.702,0.0697839506173,0.0183333333333,0.0414403292181,0.0362037037037
82,00:00:02.736,0.521080246914,0.426604938272,0.473446502058,0.472654320988
83,00:00:02.769,0.0567592592593,0.0206790123457,0.0406275720165,0.0444444444444
84,00:00:02.802,0.55524691358,0.475,0.52487654321,0.544382716049
85,00:00:02.836,0.0322530864198,0.0164197530864,0.0305041152263,0.0428395061728
86,00:00:02.869,0.511111111111,0.420061728395,0.472561728395,0.486512345679
87,00:00:02.902,0.038487654321,0.0237962962963,0.0355452674897,0.0443518518519
88,00:00:02.936,0.487561728395,0.394969135802,0.446532921811,0.457067901235
89,00:00:02.969,0.0481790123457,0.0128395061728,0.0295884773663,0.0277469135802
90,00:00:03.003,0.55200617284,0.368518518519,0.455956790123,0.447345679012
91,00:00:03.036,0.0580864197531,0.0148456790123,0.0317489711934,0.0223148148148
92,00:00:03.069,0.181944444444,0.155740740741,0.171111111111,0.175648148148
93,00:00:03.103,0.0703086419753,0.0319135802469,0.05329218107,0.0576543209877
94,00:00:03.136,0.558703703704,0.469351851852,0.504094650206,0.484228395062
95,00:00:03.169,0.300740740741,0.131512345679,0.226141975309,0.246172839506
96,00:00:03.203,0.602808641975,0.39987654321,0.482890946502,0.445987654321
97,00:00:03.236,0.0585802469136,0.024012345679,0.0430041152263,0.0464197530864
98,00:00:03.269,0.271975308642,0.288209876543,0.2820781893,0.286049382716
99,00:00:03.303,0.0800925925926,0.0230864197531,0.0515534979424,0.0514814814815
100,00:00:03.336,0.321790123457,0.31212962963,0.333374485597,0.366203703704
101,00:00:03.370,0.0161419753086,0.0143209876543,0.0175720164609,0.0222530864198
102,00:00:03.403,0.428055555556,0.331388888889,0.382469135802,0.387962962963
103,00:00:03.436,0.0087037037037,0.00941358024691,0.0108744855967,0.0145061728395
104,00:00:03.470,0.430987654321,0.343271604938,0.37683127572,0.356234567901
105,00:00:03.503,0.00253086419753,0.00422839506173,0.00533950617284,0.00925925925926
106,00:00:03.536,0.394290123457,0.314259259259,0.352417695473,0.348703703704
107,00:00:03.570,0.00311728395062,0.00972222222222,0.0104320987654,0.0184567901235
108,00:00:03.603,0.337222222222,0.254382716049,0.286471193416,0.267808641975
109,00:00:03.636,0.011450617284,0.0111728395062,0.0124897119342,0.0148456790123
110,00:00:03.670,0.454444444444,0.411975308642,0.432489711934,0.431049382716
111,00:00:03.703,0.00604938271605,0.013487654321,0.0157407407407,0.0276851851852
